Title,Actual Price,Description,Available Colors
J.M. Haggar®Mens Premium Stretch Classic Fit Suit Separate Jacket,$220,"J.M.Haggar suit separates offer exceptional style, quality, and flexibility for you and your wardrobe. Made from our finest fabric with stretch built right into the fibers, this handsome two-button suit jacket features exceptional attention to detail with a notch lapel, flap pockets, and a fully-lined, piped interior. Wear it with or without the available matching dress pants.
Front Style: Single Breasted
Features: Stretch Fabric, Wrinkle Resistant
Closure Type: Button
Fit: Classic Fit
Pockets: 2 Front Flap Pockets, 1 Inside Slip Pocket, 1 Chest Slip Pocket
Sleeve Length: Long Sleeve
Fiber Content: 64% Polyester, 34% Viscose, 2% Spandex
Fabric Description: Woven","""Black"" , ""Dark Heather Grey"" , ""Medium Gray"" , ""Navy"" "
Xersion Xtreme Mens Crew Neck Sleeveless T-Shirt,$14,"Deemed a Gotta-Have-It item for value you can count on every day! Xersion activewear for men is built for every body, featuring comfort, support, and functionality that will help you achieve your goals. The fabrics are super soft and durable, made with smart details and flattering designs.
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: Crew Neck
Sleeve Length: Sleeveless
Fiber Content: 100% Cotton
Fabric Description: Knit
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Teal Lake"" , ""White"" , ""Black"" , ""Am Navy"" , ""Racing Blue"" , ""Cabaret Red"" , ""Adriatic Aqua"" , ""Aqua Bliss"" , ""Cyber Orange"" , ""Bright Marigold"" , ""Gray Heather"" , ""Dk Gray Heather"" , ""Signature Navy"" , ""Outrageous Orange"" "
St. John's Bay Performance Mens Classic Fit Short Sleeve Button-Down Shirt,$29.99,"For a true style essential that will work hard for you, try this St John's Bay men's performance shirt. Made from a breathable weave that's wrinkle-free, quick-drying, and easy to care for, this button-down has a slim fit with a collar neck, cuffed sleeves, and a chest pocket. Wear it with chinos and boat shoes.
Features: Breathable, Quick Dry, Wrinkle Resistant, Easy Care, Wrinkle Free
Closure Type: Button
Fit: Classic Fit
Neckline: Collar Neck
Pockets: 1 Chest Slip Pocket
Sleeve Length: Short Sleeve
Apparel Length: 31 Inches - Back
Fiber Content: 94% Polyester, 6% Spandex
Fabric Description: Plain Weave","""Estate Blue Plaid"" , ""True Navy Check"" , ""Blue Rose Plaid"" , ""Blue Gingham"" , ""Blue Rose Gingham"" , ""Fresh Rose Multi"" , ""Tanager Turq Plaid"" "
"Lee® Men's 11.5"" Wyoming Belted Loose Fit Cargo Shorts",$32.99,"These saltwater-washed, cotton twill shorts offer a worn-in comfort that makes everything more relaxed. 
Front Style: Flat Front
Features: Fly Front, Belted
Closure Type: Button
Fit: Loose Fit
Pockets: 2 Front Slip Pockets, 2 Back Button Pockets, 2 Cargo Side Pockets
Rise: At Waist
Fiber Content: 100% Cotton
Fabric Description: Woven
Inseam: 11 In
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Bourbon"" , ""Vapor"" , ""Cadet Grey"" , ""Black"" , ""Blue Conner"" , ""Buff"" , ""Navy Ombre"" "
Arizona Mens V-Neck Short Sleeve T-Shirt,$7.99,"Deemed a Gotta-Have-It item for value you can count on every day! Line your wardrobe with essentials, like this Arizona men's v-neck t-shirt. Made from a soft cotton-jersey with recycled fabric, this comfortable short-sleeve tee is a layering staple cut for a classic, regular-fit. Team it with your favorite jeans.
Closure Type: Pullover Head
Fit: Regular Fit
Neckline: V Neck
Sleeve Length: Short Sleeve
Fiber Content: 60% Cotton, 40% Recycled Polyester
Fabric Description: Jersey
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Chili Pepper"" , ""White Heather"" , ""Gray Heather"" , ""Dark Gray Heather"" , ""Ivy Green"" , ""Brilliant Blue"" , ""Williamsburg Navy"" "
Dockers Easy Khaki With Stretch Mens Classic Fit Flat Front Pant,$39.99,"It doesn't get easier than these khakis. Not only are they a total classic you can wear with anything — we added stretch to keep you looking and feeling good at all times.
Front Style: Flat Front
Features: Stretch Fabric, Comfort Waistband
Closure Type: Zipper
Fit: Classic Fit
Pockets: 2 Side Slip Pockets
Rise: At Waist
Fiber Content: 64% Cotton, 34% Polyester, 2% Elastane
Fabric Description: Twill
Inseam: 32 In, 34 In, 30 In, 29 In
Leg Style: Straight Leg
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Dark Pebble"" , ""Black"" , ""Dockers Navy"" , ""Timberwolf"" , ""Coffee Bean"" , ""Olive Grove"" , ""Cloud"" , ""Burma Grey"" , ""Mole"" , ""Storm Heather"" , ""Tobacco"" "
Van Heusen Stain Shield Mens Slim Fit Flat Front Pant,$44.99,"Designed for extreme stain defense even against tough water- and oil-based spills. Our innovative stain shield pants will quickly become your new go-to's at work, home, or out to dinner.
Front Style: Flat Front
Features: Stain Resistant, Comfort Waistband, Non-Iron
Closure Type: Hook & Eye, Zipper
Fit: Slim Fit
Pockets: 2 Front Slip Pockets, 1 Back Button Pocket, 1 Back Slip Pocket
Rise: At Waist
Fiber Content: 90% Polyester, 10% Spandex
Fabric Description: Plain Weave
Inseam: 29 In, 30 In, 34 In, 32 In
Leg Style: Slim Leg
Care: Machine Wash, Tumble Dry","""Smoked Pearl"" , ""Black"" , ""Blueberry Dust"" "
U.S. Polo Assn. Big and Tall Mens Regular Fit Short Sleeve Polo Shirt,$50,"This U.S. Polo Assn. men's big and tall short-sleeve polo shirt is the perfect staple for all your sporting and leisure activities. It's spun from soft cotton-knit with quick-dry and moisture-wicking properties to keep you dry and comfortable on the go, and it has a classic spread collar and button closure, complete with the brand's logo embroidered at the front. Team it with shorts or jeans.
Features: Moisture Wicking, Quick Dry, Embroidered, Stretch Fabric
Closure Type: Button, Pullover Head
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Fiber Content: 100% Cotton
Fabric Description: Interlock
Collar: Spread Collar
Care: Tumble Dry, Machine Wash","""French Blue"" , ""Amber Rust"" , ""Fern Green"" , ""Seagrams Burgundy"" , ""Broom Blue"" "
Stylus Mens Regular Fit Short Sleeve Button-Down Shirt,$34.99,"This Stylus men's button-down short-sleeve shirt is an essential piece for your wardrobe. It's cut for a regular fit with a curved hem, point collar and made from a plain woven fabric. Pair it with khakis and sneakers for a smart look.
Features: Stretch Fabric
Closure Type: Button
Fit: Regular Fit
Neckline: Collar Neck
Sleeve Length: Short Sleeve
Apparel Length: 29 Inches
Fiber Content: 86% Polyester, 14% Spandex
Fabric Description: Plain Woven
Collar: Point Collar
Care: Machine Wash, Tumble Dry
Country of Origin: Imported","""Agave Green Sd"" , ""Black"" , ""Charcoal Smoke Sd"" , ""Peach Mocha Sd"" , ""Eclipse Sd"" , ""Plum Onyx Sd"" "
"Levi's® Men's Carrier Cargo Ripstop 9.5"" Shorts",$39.99,"Hold everything. Literally—in these comfortable shorts with cargo pockets and utilitarian style. Made durable, they're up for whatever you are.
Front Style: Flat Front
Features: Fly Front, Water Resistant
Closure Type: Zipper, Button
Fit: Relaxed Fit
Pockets: 2 Cargo Side Pockets, 2 Front Slip Pockets, 2 Back Button Pockets
Rise: Mid Rise
Short Length: Mid Length
Fiber Content: 100% Cotton
Fabric Description: Woven
Inseam: 9 1/2 In
Care: Machine Wash, Tumble Dry","""True Chino"" , ""Black"" , ""Monument"" , ""Smokey Olive"" , ""Otter"" , ""Allspice"" , ""Navy Blazer"" , ""Graphite"" , ""London Fog"" "
